image_id	file_name	width	height	coco_url	flickr_url	license_id	annotation_count	category_ids	small_original	medium_original	large_original	small_letterboxed	medium_letterboxed	large_letterboxed	aspect_bin	object_count_bin	rank_sha256	license_name	license_url	file_sha256	pixel_sha256	C50	C200	C500	C1000	H500	BALANCED
509608	000000509608.jpg	480	640	http://images.cocodataset.org/train2017/000000509608.jpg	http://farm9.staticflickr.com/8367/8367338789_fe5f601cb8_z.jpg	3	10	1,2,4,6	2	6	2	2	4	4	squareish	5-10	019d5f61d46b45f2db26d787e9331f56473d0757c8b360f74415cb340c0d314e	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	bea0879335330d1163d40e541ddc9b12ca28ff7e01fa4ae254bdea64a72ebedd	624c28396a67c6ab87e67b63397877ad30ba52933ae3c51630525fff705eaf3e	0	0	0	1	0	0
509712	000000509712.jpg	480	640	http://images.cocodataset.org/train2017/000000509712.jpg	http://farm4.staticflickr.com/3183/2835074214_61677e42bf_z.jpg	2	2	1,34	0	0	2	0	0	2	squareish	2-4	01d4b9e2bd4d1da96cdefd6126ed6912d5b2bcba37bf2cbb769affe17b66829f	Attribution-NonCommercial License	http://creativecommons.org/licenses/by-nc/2.0/	2e1ef771140b6134fc4a5e08f3dddba280c6f46c7d5deedae0a30c3826c17b10	cd4a7fe7b3a79b949d01218b06da5703365635e776e1c4fe1af5d5a3f77ff08b	0	0	0	1	0	0
509718	000000509718.jpg	640	482	http://images.cocodataset.org/train2017/000000509718.jpg	http://farm9.staticflickr.com/8483/8242771140_10e6ccb45a_z.jpg	1	37	1,27,62,72,73,84	26	8	3	21	9	7	squareish	11+	024dc443b59ef7f7ac94fdf374f88ddc0bb2fbd52c2a559c5333f441372bd49b	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	db3429e1b776379ac5ed476e54138386008dc8099bf47e6e5bc4c8a7041218f2	5b42e205936e69d4102d98f32b3ccd85edaff7cb0f91e2a5d72d0d545bc4f46c	0	0	0	0	1	0
509899	000000509899.jpg	640	434	http://images.cocodataset.org/train2017/000000509899.jpg	http://farm5.staticflickr.com/4132/4954469994_aeb85c74b1_z.jpg	1	6	6	0	3	3	0	3	3	landscape	5-10	027382420eed19e51682a30af606310d0e2bf7cf6c9204d6ff35f9193cb8c24d	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	bf862c0907ae676dfaa2abc5188474fbeca657ebfe5fb246e3457515a96a1534	c9cc94dbab43430ceb36510c2fb7e5c4027ff79ba7a6be0c822306d2b0900d1d	0	0	0	0	1	0
510122	000000510122.jpg	500	375	http://images.cocodataset.org/train2017/000000510122.jpg	http://farm1.staticflickr.com/84/235833680_7e228bdbdb_z.jpg	1	15	1,38	4	11	0	2	5	8	squareish	11+	014c245419cfe93ca7965de6d0fbafbb592d0fe714b9dc17166f28de102bbec7	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	405c9d0a006c4cfdd769e725a16c1d1946abaa122f1c35c68251d936911941d2	17c66d397c101e54c5d48d05c9e753f52460b34abedb2b3a09f9c4a213ce13a7	0	0	0	1	0	0
510359	000000510359.jpg	480	640	http://images.cocodataset.org/train2017/000000510359.jpg	http://farm1.staticflickr.com/33/36486491_46196c5073_z.jpg	2	13	1,38	11	1	1	11	1	1	squareish	11+	028b247affe00faf4c23f2f08e3387e229b2aa07800acc76a96ace34e10a0199	Attribution-NonCommercial License	http://creativecommons.org/licenses/by-nc/2.0/	00de246a8e666ee51e0379f3647dfd7622c55ca4c532de6c71406fb15835acc8	7a86b3df22d4583020ab310976fadc98afcc243fe44831d75f3162b12937c8b3	0	0	0	0	1	0
510548	000000510548.jpg	640	428	http://images.cocodataset.org/train2017/000000510548.jpg	http://farm6.staticflickr.com/5449/9067644767_6f8f4010a9_z.jpg	3	10	1,49,61,67	5	1	4	1	5	4	landscape	5-10	007d6a74c322d54a9b4398cff9ff16a422acc7809c2a0a9d59c5c3769b2eb74f	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	4c319b3c7f6e1727d9eac624fad824615f103f4022808d1952bd1005394e582e	38c7d0b928ea48edd71e97ea8ef535a7cbd5839b006f09bee032d7901a0dc7d8	0	0	1	1	0	1
510852	000000510852.jpg	475	435	http://images.cocodataset.org/train2017/000000510852.jpg	http://farm8.staticflickr.com/7035/6826280325_da4f77c87f_z.jpg	3	4	44	4	0	0	4	0	0	squareish	2-4	008e3b899fcaaa3f7e9e378444c2e877e154d6505ef5f772731a41c611350694	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	888ea1c7d34017264323b82e245f9e392c48309d573af1b0bfa0624adfbb1427	4653bff6fe7668e36e50bdff56102427ae3c8f76e962f7bc4eb41aca82dd721f	0	0	1	1	0	1
511650	000000511650.jpg	500	375	http://images.cocodataset.org/train2017/000000511650.jpg	http://farm4.staticflickr.com/3240/2921870966_8045437845_z.jpg	2	2	1,58	0	0	2	0	0	2	squareish	2-4	01241816bde55d779be1e7e93c965f2062b42c99026a30a7840e95a7f17c1be5	Attribution-NonCommercial License	http://creativecommons.org/licenses/by-nc/2.0/	a6ebbd99741361f6b462d717bab3316f1edc56e779122cc689ba9e45c6bcf06e	81d1e61243bd575d89bbf7bbaaf4a86e5604608d44fbfe5e502f243947160a3a	0	0	0	1	0	0
511651	000000511651.jpg	640	427	http://images.cocodataset.org/train2017/000000511651.jpg	http://farm1.staticflickr.com/31/38447322_caf0af5fa5_z.jpg	1	1	85	0	0	1	0	0	1	landscape	0-1	007a9ce0e031c6d535374076cc1476af1f33c04737c567e1c3cfee5ed43e43d3	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	0cc996c31e5d2e7d554e77b624594b45fdf6c34eed6b25662cc9ea203fd109e8	877a7baebe1b9ae28adcbeba2d5391d242c3a062a3bf428d7475fc99c77e023b	0	0	1	1	0	1
512118	000000512118.jpg	640	487	http://images.cocodataset.org/train2017/000000512118.jpg	http://farm5.staticflickr.com/4014/4544375369_238f80b231_z.jpg	2	3	18,52,65	0	1	2	0	1	2	squareish	2-4	02e6e330190117e5d94c9c458df050248700103f3c8c69474e8552e7bd073be2	Attribution-NonCommercial License	http://creativecommons.org/licenses/by-nc/2.0/	6aeb4fed4d3d905c920a5f6328b206a36318f66d3086b1248b4b20e90feb4d28	5773aaf49b5129245d9fc67c3761df84708dd50a2ee27fa73ba7d5dea80c54f6	0	0	0	0	1	0
512276	000000512276.jpg	640	428	http://images.cocodataset.org/train2017/000000512276.jpg	http://farm5.staticflickr.com/4123/4772828929_765398bf57_z.jpg	1	6	31,62,63,72,75	1	2	3	1	1	4	landscape	5-10	01c18bdcc4685bc50f501dba4ef668386d7d5404455559208227901f34b6a077	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	51496428d03d8adc21f1081da8cf9c9e773bf06dee4c739c69e6851dc16e215f	76cc7685aabd23a4097220fe6a7580d87fceb1ff2db4d05e2bbe3962e5c4a34e	0	0	0	1	0	0
512830	000000512830.jpg	640	391	http://images.cocodataset.org/train2017/000000512830.jpg	http://farm6.staticflickr.com/5257/5468261114_36ceec43ce_z.jpg	2	28	1,62,77	10	14	4	6	12	10	landscape	11+	00f345e95ab4558bac4ec724229417d065237ab7e4758eb2a77fad28fd11bd37	Attribution-NonCommercial License	http://creativecommons.org/licenses/by-nc/2.0/	8edadaf8e81f11d7b17b223a143f64eb133286c949180775786ccd3ff9f76437	d30ad7bf401ac2725e31cdb9194f0c893358f7e49f2d57b9e10ebd6130543a7f	0	0	1	1	0	1
512911	000000512911.jpg	331	500	http://images.cocodataset.org/train2017/000000512911.jpg	http://farm1.staticflickr.com/44/109389446_12ef087c37_z.jpg	3	5	1,33,85	1	1	3	1	0	4	portrait	5-10	02d581c144ff9a2168224d850239243f0f827d2915a274c847f218ab02d95ca0	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	bda6a8c0b81871678b16d53dae7f372d82c5c9b87c213301673a323c4ad47a61	366fc1e31dd13480639c8baf28ec228291b4b4e2a3a8f8c03e091c8e03298ea4	0	0	0	0	1	0
513056	000000513056.jpg	426	640	http://images.cocodataset.org/train2017/000000513056.jpg	http://farm4.staticflickr.com/3108/3102971885_d85b592dab_z.jpg	3	1	23	0	0	1	0	0	1	portrait	0-1	00be5fe660231b6cca6b4e5a73093b6c749b27eed6f52caa135dfcbc38e3f083	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	80eb22cfaa735c418e7ba73f4bca51ee5612091a413cd58c3321cc5c07fb3b04	e8b6026f49388ad0cb93f361cbb6f3613a36f94086e6512019b8d834a17dfbb3	0	0	1	1	0	1
513456	000000513456.jpg	427	640	http://images.cocodataset.org/train2017/000000513456.jpg	http://farm9.staticflickr.com/8111/8602498607_0e8a32294d_z.jpg	1	3	1,37,40	1	0	2	1	0	2	portrait	2-4	02d518de816eb0e88d19ea31fa4573933fbaddeb85a00fe04040b76ab35885d5	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	09039bb09640a80945a276e53613876fcb578ff3ee6ce4a7f2e4a344dcdab1e1	5270c42f3fce368cc921b28603cce3cc038095268b906bf730d15558ddd19d5c	0	0	0	0	1	0
514200	000000514200.jpg	480	640	http://images.cocodataset.org/train2017/000000514200.jpg	http://farm9.staticflickr.com/8148/7242686754_bb89cdc7c5_z.jpg	2	2	85	1	1	0	1	1	0	squareish	2-4	011bd2a5198abc9b85bab80ad30f6c0a37001c475e919dbf7a1108720a902160	Attribution-NonCommercial License	http://creativecommons.org/licenses/by-nc/2.0/	7b196360729546f059299b879f669dd66f5f0baadcd0446434a0a3aaa3ee05e2	4be759a2ca420ed9dfcc93316ad951387e26825ac4b160a87c82abc39ce7b91d	0	0	0	1	0	0
514881	000000514881.jpg	500	375	http://images.cocodataset.org/train2017/000000514881.jpg	http://farm5.staticflickr.com/4041/4418556271_57c6b14c43_z.jpg	1	11	44,46,47,51,81,82,86	10	0	1	9	1	1	squareish	11+	020e09131d65be751357d10c40147d8fdeb13a86834786c30bb6217e52c095bb	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	3d4ca176300ecfc4bc5331fc2ee052d157f15c35d8dc9e6c6dde34979c8f6bc9	f2d3ae7d2e0b90dcc3274628d7064b105d6f6d8554b6515f702ba94fa4456770	0	0	0	1	0	0
514901	000000514901.jpg	640	427	http://images.cocodataset.org/train2017/000000514901.jpg	http://farm5.staticflickr.com/4128/5176455700_84739b0b6b_z.jpg	3	3	49,61	0	0	3	0	0	3	landscape	2-4	01efb2e09ebe74dc9d61e9cb03693ab6ddc819a878ba70932543e448979abca6	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	6687858f6d991b6aa013e822e90ed93c66a6823f3f6a550903c16b73e630b7a7	6d11d2437faa2585ffc5d92f2357a4645303157d40b2750d891879f34ec17093	0	0	0	1	0	0
515360	000000515360.jpg	640	420	http://images.cocodataset.org/train2017/000000515360.jpg	http://farm4.staticflickr.com/3728/9550524523_b196a6aae5_z.jpg	3	4	1,7,62	3	0	1	3	0	1	landscape	2-4	00e5c8760ff716d6f95c4141f2967fa5f8992699144f3f40fe3811a0b57aa7dc	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	0c1869e5fcec08df3fbe82a6986e3d0312be8658d9bb41dc3ebc582db30a321a	1e594d3c158c872ccecc0c097f8ff9a92a98dbe4dfb523b93c3caba985262292	0	0	1	1	0	1
515401	000000515401.jpg	640	480	http://images.cocodataset.org/train2017/000000515401.jpg	http://farm1.staticflickr.com/147/378582410_6b01225b50_z.jpg	1	5	17,33,65	0	1	4	0	0	5	squareish	5-10	01555a67f6f0a81f287268d3221c3e4c7168f544a90f610773ad6e76645a001f	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	44154ac8159abb447908686209b7baaa95e22da6efa8a30eb5ff2ee524abddde	427a8b2df81ad5691ff75220d19430b49d4c68d6d3d201c40ca9f62a1aec506f	0	0	0	1	0	0
515555	000000515555.jpg	640	429	http://images.cocodataset.org/train2017/000000515555.jpg	http://farm9.staticflickr.com/8546/8607534439_3f29dce51a_z.jpg	3	1	85	0	1	0	0	0	1	landscape	0-1	01d189c3e2ddf991ded794b4bdf1fcffa08715c10238316271b282886c4578b7	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	4c80340baee4cd858d21382686be4dc63ae6983de98efaaea221e22c23e0e061	2c6b4bf37a4eebf25b092053f8d5c0bf1284e54925ba91b518c6f78d5b3443fd	0	0	0	1	0	0
517570	000000517570.jpg	495	640	http://images.cocodataset.org/train2017/000000517570.jpg	http://farm8.staticflickr.com/7412/9205135707_c6f415d7fe_z.jpg	6	5	1,9	1	1	3	0	1	4	squareish	5-10	01881a5fd148049865a2206d9cbeca5c23999fb8194123e15dc685281eaf4e16	Attribution-NoDerivs License	http://creativecommons.org/licenses/by-nd/2.0/	1c346a0ebe16e6648b52d2f8561ffb076bb9b9ba2cb29a34556b4b1994fe1415	0e771675be9fd91acdf5fbc7ded0e163867e38a93c198125ad95bb0327609274	0	0	0	1	0	0
517975	000000517975.jpg	640	383	http://images.cocodataset.org/train2017/000000517975.jpg	http://farm8.staticflickr.com/7174/6803748431_ff48ce7650_z.jpg	1	3	3,8	0	2	1	0	2	1	landscape	2-4	02476fb8c23603e21e31af1b0a733bb5bf56cdb25eb8085d53337c65103cb670	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	be3093487c0f003e361fbf73cf8f4bbe97b36ea4dfaef15dbd203a6f07d421a8	c53d734d23bac0be56fea4a60f83e903d2115f65e09e67cc6b246abf3298d805	0	0	0	0	1	0
518081	000000518081.jpg	400	500	http://images.cocodataset.org/train2017/000000518081.jpg	http://farm1.staticflickr.com/203/495937513_e933b4631a_z.jpg	1	2	17,70	0	0	2	0	0	2	squareish	2-4	01bcc8595b049ae418e1b639f0eb346eafd9388b1851ef789a0c6627dbe0b292	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	a9737d06674db19537eb747f6a4190c52a3e6760d4cab2fd052d637ae392e57d	cdf399ccad88fc97188efd9a8bbdbbd0c6a46e7062aaba691a9cc06a80fec571	0	0	0	1	0	0
518363	000000518363.jpg	640	427	http://images.cocodataset.org/train2017/000000518363.jpg	http://farm7.staticflickr.com/6122/5960174200_b59a79549b_z.jpg	2	2	21	0	2	0	0	0	2	landscape	2-4	0108261e575397e96686369cb965f37b9e4f8f6ebe56c949dc495b53af01c575	Attribution-NonCommercial License	http://creativecommons.org/licenses/by-nc/2.0/	9d82ba8646329bc77ede0d010f4a010391039032bef8862b4f58edd714efc820	71e95cb62ad9d78ed6f5c22777acd75dc64d829d91b856b8ab17336a25060b5e	0	0	1	1	0	1
518389	000000518389.jpg	281	500	http://images.cocodataset.org/train2017/000000518389.jpg	http://farm4.staticflickr.com/3304/3523061008_14af26be7a_z.jpg	4	4	1,32	0	2	2	0	1	3	portrait	2-4	031764ab5aa5b02f2c4e2ad80da58ff794f2e696a429b27fe36896d13b058ded	Attribution License	http://creativecommons.org/licenses/by/2.0/	7a4706192e151c2b552411dd20d52bc7bf742af45050c02b19f128418debd769	3288a8a43cc3ea644e211d65b557fa09000d95c71af2bf912843f722166dc84a	0	0	0	0	1	0
519168	000000519168.jpg	500	333	http://images.cocodataset.org/train2017/000000519168.jpg	http://farm1.staticflickr.com/42/117793270_eb0ad976e7_z.jpg	2	22	1,3,27,38	20	2	0	14	7	1	landscape	11+	01212c0928daf617d246f1dfda71c9a0e715198e49e7358f9dd3e8682bcacff6	Attribution-NonCommercial License	http://creativecommons.org/licenses/by-nc/2.0/	a5ecf8ed97339b7e308f9c59307d0d08e2fdd71c2d47ef815aa9f9047dc38c0a	dac1db535d6f98c0fe2cb0abbf04d79117d7907bc956a87405d21d0c37be6a14	0	0	0	1	0	0
519601	000000519601.jpg	480	640	http://images.cocodataset.org/train2017/000000519601.jpg	http://farm8.staticflickr.com/7367/8717282799_47078930c4_z.jpg	3	2	1,7	1	0	1	0	1	1	squareish	2-4	023f19fc875958c924db3cda9199a70e8286b567ac4c1e6ef3d787fd3ab32018	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	e5b579a690bbab4c243ffc58bab101b2e72ee53b8384c1e3c4de1d7517b266e6	43db2071804ee340ad875b63433b1161dc091fd6c10772bbf639b436f6911b4e	0	0	0	0	1	0
519916	000000519916.jpg	640	359	http://images.cocodataset.org/train2017/000000519916.jpg	http://farm9.staticflickr.com/8122/8609623991_a40ca2fd7f_z.jpg	4	8	1,37,43	4	4	0	4	0	4	landscape	5-10	001662f27c857f186bbe5b9be1429efe1fd484d58079585437db07608549ca97	Attribution License	http://creativecommons.org/licenses/by/2.0/	fff06b724f8b7226692d98d9ab6e541f665928058aac54b263bfd353f454a8db	271a2192a0c9c8aa20d553c528162b6ad74fa1ecf27ba31368b9e703d51aa32c	1	1	1	1	0	1
519942	000000519942.jpg	640	429	http://images.cocodataset.org/train2017/000000519942.jpg	http://farm8.staticflickr.com/7021/6515836093_c6c1f0bd85_z.jpg	2	9	1,5,35	7	2	0	6	2	1	landscape	5-10	00d2806aa00a508f3b18d8dc62d1371b68a726bc90f536955ad2e30a7ccbd3d1	Attribution-NonCommercial License	http://creativecommons.org/licenses/by-nc/2.0/	973c425515873f0ddd3b039530272f4ab973b6cfebb9ce1136de2cb67316b01a	7a619442c1f415f6927c51f34c0ceb7b6059049db5fb2dd45c9ae69fc2c99d61	0	0	1	1	0	1
520553	000000520553.jpg	500	375	http://images.cocodataset.org/train2017/000000520553.jpg	http://farm1.staticflickr.com/181/427311867_2de47a8eee_z.jpg	1	17	44,63,84,85,86	12	3	2	8	6	3	squareish	11+	010c6787666568a9c5fdfd2aff2d7e524872491a7256c148456f0a3dd0049d07	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	3023d1021ea261a16f33cb4fe14ad514379b79964d16101d28ccd82c9edf9b3d	7b31aef46e0cc19cc00b2db46e871d7b53c81ec411da01f08910a9e5b69e35ab	0	0	1	1	0	1
522192	000000522192.jpg	425	640	http://images.cocodataset.org/train2017/000000522192.jpg	http://farm8.staticflickr.com/7013/6829909527_c1e4793c0c_z.jpg	1	2	1,41	0	1	1	0	1	1	portrait	2-4	007d3617798fddcbe7714acbfa452c4d2d36493fadc174cd063305bce65d280d	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	578ee986e918f41065af2528df5f2cc98fc7d6a1cdfec21b802d218039051a3a	52d42b337f0f994bb95a26852a2f938eb597010f65be20004c852e0f2d11b0bf	0	0	1	1	0	1
522479	000000522479.jpg	640	363	http://images.cocodataset.org/train2017/000000522479.jpg	http://farm3.staticflickr.com/2853/9513304640_47252a25b4_z.jpg	1	3	1,7	1	1	1	1	0	2	landscape	2-4	0076a6fbf76c08b907e53baafcb9f3dc13c1faec3345312e095dd4ad84218fe5	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	c87c18231511f4be342d19b916adcdaf4ea47f8110d0a80214a73949e73a428b	ffb327b9fb46e15bc419f397e0aa311d410c35f614bb710a6ee703bcac2a9404	0	0	1	1	0	1
523304	000000523304.jpg	426	640	http://images.cocodataset.org/train2017/000000523304.jpg	http://farm8.staticflickr.com/7162/6811044813_d9959cb4f2_z.jpg	1	4	1,15,31,84	0	2	2	0	2	2	portrait	2-4	023c90c3a43151d3a4ee9f9570840790905a268d747be1a3a404c0cc5db92eee	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	41a6f995a62c449f0ef62cb66c2fb53480308294439b4dc78ed13014ebc9830c	02885f939c9802fdc5ca3a6fd1c014145c1b132e7199aef2d9e0d7608cadd63d	0	0	0	0	1	0
523405	000000523405.jpg	640	416	http://images.cocodataset.org/train2017/000000523405.jpg	http://farm1.staticflickr.com/34/90049555_7ae8950fe3_z.jpg	4	3	16	0	1	2	0	0	3	landscape	2-4	01af831ea9ec5ab0ba2dcae23fe97ac1fb09e4b87aecfc027380fb9839cd7309	Attribution License	http://creativecommons.org/licenses/by/2.0/	63da073997446e1c736c02a43d4bbed7798ec203fcac0228988d07f897c07679	8426b771c5d206fab902b274d168d0a318b5e97dcb9f4d4824dcc7292a190367	0	0	0	1	0	0
523735	000000523735.jpg	640	427	http://images.cocodataset.org/train2017/000000523735.jpg	http://farm4.staticflickr.com/3353/3428384648_9eae5f976a_z.jpg	4	3	24,25	0	0	3	0	0	3	landscape	2-4	01d72d12a1510ff4cbf2c7d23322c900e4940cc110f859dfe50729cb85b8299c	Attribution License	http://creativecommons.org/licenses/by/2.0/	d58253d298fde7556200e95c084063002fdbfdb26cac53419af527ebb0d1172f	f6ecd186f71261a8fd6a650d2813aec815ff1cec148d06c17b718f90606a7c59	0	0	0	1	0	0
524118	000000524118.jpg	640	480	http://images.cocodataset.org/train2017/000000524118.jpg	http://farm4.staticflickr.com/3641/3518387627_0ccb4993f9_z.jpg	5	3	1,37,43	1	2	0	1	1	1	squareish	2-4	02dda039aaa98c736c0344fcfe3748cc6cc329079a86365d29d030ed2a1b8265	Attribution-ShareAlike License	http://creativecommons.org/licenses/by-sa/2.0/	d33b75e65d96ab755424db8601d8bd8030623686e485f19e1b1da01cbc5d9288	9e0e31fc1aa31503eb58e02989317bf524d469c0b9f1bc1480e58b7fc259a5e0	0	0	0	0	1	0
524325	000000524325.jpg	500	375	http://images.cocodataset.org/train2017/000000524325.jpg	http://farm3.staticflickr.com/2061/2387819502_abd860f6fb_z.jpg	4	20	1,38	20	0	0	6	14	0	squareish	11+	00de221dbe010a7505b61b9aafab24c7246fc8d1a319019f175ccfe47dc964d8	Attribution License	http://creativecommons.org/licenses/by/2.0/	0f3919c7793037f38409220af8148c4df75bad31ee2efd6de0764ad49547f572	1bd00baf16084f9fc3b20f9db63b4214ea82b82d591a9431386fa3b36ab45d96	0	0	1	1	0	1
524331	000000524331.jpg	406	640	http://images.cocodataset.org/train2017/000000524331.jpg	http://farm1.staticflickr.com/30/43746816_eb809dbee3_z.jpg	1	1	25	0	0	1	0	0	1	portrait	0-1	014c75b937241e6eac01282c314b7de5b820df1c0ebc68a8a5359973732c68c9	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	f022d8f978ed9334f0f12a4a342b244febe8a27b43c6f36aba4aaf5e4e229aad	fd880e41116dc635c3b60a4c585ea617a2487e7964e3969cc942ddd49272e5d8	0	0	0	1	0	0
524431	000000524431.jpg	640	480	http://images.cocodataset.org/train2017/000000524431.jpg	http://farm4.staticflickr.com/3745/8950761793_882cb35907_z.jpg	3	3	1,19	0	2	1	0	1	2	squareish	2-4	01a629033fbcd6a7e5700fc00e49fb5280342cc965e2988d5006cc384362505d	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	8b9bfac20b298e603cad2c9696e3ae32a5d9fb4239b8b0295f4f78f4d40bb688	71e64d47dc0a911b260c676dde63d05ee6ff46b69e8a5f42a1c085084d73e73c	0	0	0	1	0	0
524611	000000524611.jpg	640	427	http://images.cocodataset.org/train2017/000000524611.jpg	http://farm8.staticflickr.com/7318/8747959696_edfe9f3021_z.jpg	6	2	7,16	1	0	1	1	0	1	landscape	2-4	00440da39e88039d2c63518a62b982980e81e2f29916dbb1a05f0839e55e6845	Attribution-NoDerivs License	http://creativecommons.org/licenses/by-nd/2.0/	3d48a0375cc0e1acd8f5d71560f9be39821516fbbe9728411ee41a8cc0f4d13c	8652eca68fd2efb580c22c435a6d2719d78938c67ebe52561fc75ae51cea8dd2	0	1	1	1	0	1
524775	000000524775.jpg	640	360	http://images.cocodataset.org/train2017/000000524775.jpg	http://farm4.staticflickr.com/3747/9662656067_c3ef855ab1_z.jpg	3	15	1,3,6,27	8	6	1	5	8	2	landscape	11+	00a6deac43b9dcf3f399719b4182c077dcbe4a082c3db75055267025855f085d	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	cd7c50003075b47fa5ec44338d706e57b0e9b4098fb1225a8fc6ff52acfac183	2c073f776cbec2de0190eefe807d477996fb6bab7a686fd1e91eb515977c3728	0	0	1	1	0	1
524788	000000524788.jpg	640	380	http://images.cocodataset.org/train2017/000000524788.jpg	http://farm9.staticflickr.com/8236/8368790283_531768d881_z.jpg	1	1	7	0	1	0	0	0	1	landscape	0-1	02cad18b90e97bf8188a88fab237831f6ec36721f3cee9377f7432a6361551b8	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	df397db053bd137f29149408b8ca3831fbd9adf54c535cc8f7db271186fa171c	fdd1c0fb96a504d2ef7e2e226ef7119c165520ddb1a5a317ee3ef803b740f621	0	0	0	0	1	0
524975	000000524975.jpg	450	640	http://images.cocodataset.org/train2017/000000524975.jpg	http://farm5.staticflickr.com/4142/4870818330_4c060d8864_z.jpg	5	4	32,61,88	1	0	3	1	0	3	portrait	2-4	02b5031067c7dff3a0e10c94615c473137006b1c9aab42c79f80585b76c2da5c	Attribution-ShareAlike License	http://creativecommons.org/licenses/by-sa/2.0/	1019737d94a3a3ff8366a83372799a96717b2081b13b9219c2bf72f39aa8041a	09544920c882f63673623289a188ddee432332c39fa6979440cb27cf6da6d4db	0	0	0	0	1	0
525264	000000525264.jpg	640	435	http://images.cocodataset.org/train2017/000000525264.jpg	http://farm1.staticflickr.com/218/477802649_d44bdb2d6f_z.jpg	2	27	1,43,62	16	10	1	13	13	1	landscape	11+	00328f2f378a14198eb3cacff896eef4cebaa5ac71a09c0f696f046f162ffdf1	Attribution-NonCommercial License	http://creativecommons.org/licenses/by-nc/2.0/	d76fa4af2c574d5a472e20802b24850a8ca03192d5c3a15bab5b3a2a3d6c6092	33a29531e07339deac1af315991681c6d8d977febc2ece691448e7582247cd58	0	1	1	1	0	1
526514	000000526514.jpg	640	480	http://images.cocodataset.org/train2017/000000526514.jpg	http://farm1.staticflickr.com/4/8623612_bbc5477b12_z.jpg	5	24	1,2,3,4,8,13	21	1	2	12	10	2	squareish	11+	02ed0866564197b55971d4b785a75687b78424ce6a5eb6ce770e13ceb488222a	Attribution-ShareAlike License	http://creativecommons.org/licenses/by-sa/2.0/	219e9aa4594c9e0dc24851f854a168f9908fd2555e781654624e7a988e26c025	67905c4b57549b5c527f99ba146f204c16d4731bff04f6149e39ad65856b06b8	0	0	0	0	1	0
526664	000000526664.jpg	500	375	http://images.cocodataset.org/train2017/000000526664.jpg	http://farm3.staticflickr.com/2239/2517709217_d0c1a40ec1_z.jpg	3	3	17,18,65	0	1	2	0	1	2	squareish	2-4	0175a07891ccc0b965b503c647d3b0cc707c5d3a3ace40ed70451b08345ca589	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	cf385e8dea91e3c996e4b44a1a39d6ffdc5b1c6e471f6fa827b94e913a92d38a	3dfe3961dc1f323d13e6416c25d2e219c38e2dd200ded32da64e5d30c732fa71	0	0	0	1	0	0
